datetime_local,Air temperature (degC),Dew point temperature (degC),Relative humidity (%),Wind speed (km.h-1),Atmospheric pressure (kPa),Shortwave radiation (W.m-2),Precipitation (mm)
2018-09-18 7:00,20.375,18.0375,86.375,10.2625,100.50875,0,0
2018-09-18 8:00,20.275,18.125,87.625,9.45,100.50625,0,0
2018-09-18 9:00,20.4625,18.4625,88.25,8.65,100.505,19.375,0
2018-09-18 10:00,21.2125,18.9625,86.875,11.875,100.4725,127,0
2018-09-18 11:00,21.2625,19.0125,86.875,13.3,100.45625,96.5,0
2018-09-18 12:00,21.2875,19.425,89.125,9.25,100.46,227.375,0.1
2018-09-18 13:00,22.5125,19.8625,84.875,11.075,100.4425,300.875,0
2018-09-18 14:00,21.8,19.5625,87.125,9.8625,100.41625,94.125,0
2018-09-18 15:00,18.225,16.45,89.5,14.5,100.5,55.875,0.3
2018-09-18 16:00,12.8875,11.675,92.375,10.8625,100.6125,133.625,0
2018-09-18 17:00,12.175,10.9375,92.25,11.075,100.63,124.75,0
2018-09-18 18:00,12.5,10.575,88,12.2875,100.6375,179.125,0.1
2018-09-18 19:00,12.425,10.0625,85.375,11.6875,100.73125,97.375,0
2018-09-18 20:00,11.4375,8.95,84.75,12.6875,100.8225,41.5,0
2018-09-18 21:00,10.1,7.8875,86.125,11.275,100.8975,0.625,0
2018-09-18 22:00,9.125,7.1375,87.25,8.85,100.97125,0,0
2018-09-18 23:00,8.575,6.7625,88.375,7.8375,101.015,0,0
2018-09-19 0:00,8.2625,6.65,89.5,8.25,101.01,0,0
2018-09-19 1:00,8.25,6.8375,90.75,6.025,101.01625,0,0
2018-09-19 2:00,8.45,7.075,91,6.4,101.03875,0,0
2018-09-19 3:00,8.5625,7.1125,90.625,5,101.075,0,0
2018-09-19 4:00,8.575,7.075,90.5,7.2125,101.1375,0,0
2018-09-19 5:00,8.5,7.05,90.5,6.4125,101.11875,0,0
2018-09-19 6:00,8.4625,7.025,90.5,6,101.14625,0,0
2018-09-19 7:00,8.6375,7.15,90.5,5.2,101.2225,0,0
2018-09-19 8:00,8.7625,7.375,91.125,4,101.29625,0.75,0
2018-09-19 9:00,9.0375,7.725,91.5,4.4,101.36,30.125,0
2018-09-19 10:00,9.5875,8.225,91.125,6,101.42625,70,0
2018-09-19 11:00,10.45,8.9375,90.375,6.8,101.48,161.75,0
2018-09-19 12:00,11.1625,9.525,89.625,6.6,101.5225,215.75,0
2018-09-19 13:00,12.1,10.075,87.5,5.2,101.56,263.25,0
2018-09-19 14:00,13.1125,10.475,84,6,101.5725,273,0
2018-09-19 15:00,13.85,10.575,80.625,4.6,101.585,208.75,0
2018-09-19 16:00,14.3875,10.8375,79.25,5.4,101.53125,171,0
2018-09-19 17:00,14.3375,10.8375,79.5,6.6125,101.57875,119,0
2018-09-19 18:00,14.3875,10.8625,79.375,6.6,101.635,86.25,0
2018-09-19 19:00,14.3,10.9625,80.375,5.4,101.67625,54.25,0
2018-09-19 20:00,13.8,10.9,82.75,5.6,101.72,13.25,0
2018-09-19 21:00,13.4375,10.8875,84.625,2.6,101.77125,0,0
2018-09-19 22:00,13.2,10.85,85.625,4,101.83625,0,0
2018-09-19 23:00,12.8875,10.6875,86.5,5.2,101.865,0,0
2018-09-20 0:00,12,10.225,88.875,2.4,101.87125,0,0
2018-09-20 1:00,11.4875,10.0375,90.75,5.6,101.9125,0,0
2018-09-20 2:00,10.475,9.075,91,2.2,101.91625,0,0
2018-09-20 3:00,9.1875,8.025,92.375,2,101.905,0,0
2018-09-20 4:00,8.4625,7.4,93.125,1.4,101.96375,0,0
2018-09-20 5:00,8,6.9875,93.5,1.6,101.945,0,0
2018-09-20 6:00,7.6875,6.8,94.125,0.2,101.92875,0,0
2018-09-20 7:00,7.6375,6.8125,94.5,1.8,101.99375,0,0
2018-09-20 8:00,7.4625,6.675,94.625,1.2,102.08875,1,0
2018-09-20 9:00,7.625,6.875,95,4.2,102.2125,23.75,0.1
2018-09-20 10:00,7.95,7.225,95.25,2.2,102.25,85.5,0
2018-09-20 11:00,8.925,8.25,95.5,1.4,102.295,149,0
2018-09-20 12:00,9.925,9.25,95.625,1.8,102.29375,201.375,0
2018-09-20 13:00,11.3125,10.675,95.75,2.2,102.25375,305,0
2018-09-20 14:00,13.75,11.9875,89.125,3.4,102.21625,490.625,0
2018-09-20 15:00,15.7625,11.8125,77.375,1.4,102.19625,503.125,0
2018-09-20 16:00,16.25,10.9375,70.875,1.2,102.1675,321.25,0
2018-09-20 17:00,16.4625,10.5375,68.125,1.8,102.15,299.5,0
2018-09-20 18:00,16.2,10.5375,69.25,1.6,102.1525,184.75,0
2018-09-20 19:00,15.8875,10.6625,71.125,0.6,102.1575,128.75,0
2018-09-20 20:00,14.225,11.5125,83.75,0,102.195,26.625,0
2018-09-20 21:00,12.075,10.4875,90,0,102.245,0,0
2018-09-20 22:00,10.6625,9.475,92.25,0,102.26625,0,0
2018-09-20 23:00,9.65,8.5875,93.25,0,102.27,0,0
2018-09-21 0:00,8.9875,8.0875,94,0,102.26875,0,0
2018-09-21 1:00,8.3125,7.4125,94,0,102.2275,0,0
2018-09-21 2:00,7.95,7.1,94.25,0,102.19375,0,0
2018-09-21 3:00,7.5375,6.675,94.25,0,102.12375,0,0
2018-09-21 4:00,8.375,7.625,95,0.2,102.03125,0,0
2018-09-21 5:00,10,9.25,95,1.6,101.945,0,0
2018-09-21 6:00,11.5125,10.6625,94.5,7,101.85,0,0
2018-09-21 7:00,12.1875,11.0625,92.75,8.025,101.765,0,0
2018-09-21 8:00,13.2375,11.6875,90.375,9.2625,101.65625,0,0
2018-09-21 9:00,14.1125,12.1875,88.25,10.9,101.57,8.375,0
2018-09-21 10:00,14.15,12.7,91,9.2625,101.45875,22.625,1.2
2018-09-21 11:00,14.6,13.45,92.875,11.5,101.33625,41.5,0.7
2018-09-21 12:00,15.375,14.075,92,14.1,101.17875,86,0
2018-09-21 13:00,15.55,14.05,90.75,15.5,101.05,57.875,2.1
2018-09-21 14:00,14.9875,13.8375,92.75,19.1,100.92,32.75,4.3
2018-09-21 15:00,15.3625,14.1375,92.375,19.9,100.78,88.125,0.2
2018-09-21 16:00,16.6,14.8375,89.25,19.1,100.6475,179.125,0
2018-09-21 17:00,17.95,15.5875,86.125,20.1,100.4775,226.75,0
2018-09-21 18:00,18.6375,15.8875,84,22.1,100.2575,227.625,0
2018-09-21 19:00,18.4375,15.7,84.25,22.7125,100.105,93.375,0
2018-09-21 20:00,18.1125,15.7125,86,19.1,99.99625,18.375,0
2018-09-21 21:00,18.425,16,85.875,20.5,99.85875,0,0
2018-09-21 22:00,18.525,16.6375,88.875,19.1,99.79625,0,1.1
2018-09-21 23:00,18.8125,17.35,91.25,16.9,99.8575,0,5.4
2018-09-22 0:00,18.8125,17.4125,91.5,23.125,99.925,0,1
2018-09-22 1:00,18.6375,17.25,91.625,20.9,99.94125,0,0
2018-09-22 2:00,19.15,17.725,91.5,19.1,99.98,0,0
2018-09-22 3:00,19.7125,16.4625,81.5,28.95,100.0675,0,0
2018-09-22 4:00,18.3375,13.4125,73.125,27.15,100.23375,0,0
2018-09-22 5:00,16.9375,10.6125,66.375,25.95,100.45125,0,0
2018-09-22 6:00,14.7375,8.4375,65.875,23.725,100.745,0,0
2018-09-22 7:00,11.3125,5.7875,68.75,24.5375,101.13625,0,0
2018-09-22 8:00,9.925,4.65,69.625,14.7,101.41,0.25,0
2018-09-22 9:00,10.0875,4.7875,69.625,9.65,101.59875,76.5,0
2018-09-22 10:00,10.3,4.6375,68,12.875,101.75,230.875,0
2018-09-22 11:00,10.825,4.1375,63.375,14.1,101.86125,410.375,0
2018-09-22 12:00,11.375,4.425,62.375,15.3,101.945,575.875,0
2018-09-22 13:00,11.8125,4.2375,59.75,14.1,101.97875,592.75,0
2018-09-22 14:00,12.725,4.3125,56.625,14.3,101.97625,731.375,0
2018-09-22 15:00,13.1625,4.4625,55.625,15.1,101.97625,658,0
2018-09-22 16:00,13.7625,4.375,53.125,14.9,101.94375,615.75,0
2018-09-22 17:00,14.325,4.1625,50.5,13.7,101.89625,508.375,0
2018-09-22 18:00,14.35,4.525,51.625,11.4875,101.895,362.875,0
2018-09-22 19:00,13.9875,4.85,54.25,9.65,101.89875,196.375,0
2018-09-22 20:00,12.025,5.275,63.625,5,101.95,40.625,0
2018-09-22 21:00,8.7875,5.0625,77.625,4.6,102.005,0.125,0
2018-09-22 22:00,7.3125,4.7375,83.875,4.8,102.04,0,0
2018-09-22 23:00,7.1375,4.7125,84.625,5.8,102.0475,0,0
2018-09-23 0:00,6.8375,4.425,84.75,3.4,102.055,0,0
2018-09-23 1:00,6.2375,4.0125,85.75,3,102.0725,0,0
2018-09-23 2:00,5.6375,3.8,87.875,2.4,102.065,0,0
2018-09-23 3:00,4.8375,3.35,90,2,102.03875,0,0
2018-09-23 4:00,5,3.675,91.375,4.825,102.0275,0,0
2018-09-23 5:00,5.825,4.2625,89.625,8.0375,102.03375,0,0
2018-09-23 6:00,5.8125,4.1,88.625,6.2,102.06,0,0
2018-09-23 7:00,6.0375,4.2875,88.5,7.2125,102.0675,0,0
2018-09-23 8:00,6.3375,4.45,87.875,8.45,102.07,1.125,0
2018-09-23 9:00,7.3875,5.6,88.5,9.45,102.07875,69.25,0
2018-09-23 10:00,8.6375,6.625,87.25,13.7,102.11375,150.5,0
2018-09-23 11:00,9.975,7.8875,86.875,12.9,102.125,156.875,0
2018-09-23 12:00,11.7375,8.475,80.25,13.9,102.155,316,0
2018-09-23 13:00,12.95,8.2875,73.5,13.0875,102.17125,462.25,0
2018-09-23 14:00,13.625,8.2625,70.125,9.05,102.16875,467.875,0
2018-09-23 15:00,14.05,7.9375,66.625,8.4375,102.165,446.625,0
2018-09-23 16:00,14.0625,8.2125,67.875,9.875,102.16375,342.375,0
2018-09-23 17:00,12.9125,7.8125,71.25,12.2875,102.20375,285.625,0
2018-09-23 18:00,11.725,6.7625,71.5,12.5,102.2925,230,0
2018-09-23 19:00,9.825,4.65,70.25,12.2875,102.37625,72.625,0
2018-09-23 20:00,8.5875,3.375,69.75,10.9,102.5025,9.25,0
2018-09-23 21:00,7.2375,2.1875,70.375,11.2875,102.62875,0,0
2018-09-23 22:00,6.7875,2.8875,76.25,5.4,102.73375,0,0
2018-09-23 23:00,6.6875,1.9875,72,7.2,102.81625,0,0
2018-09-24 0:00,6.325,1.3125,70.125,6.4,102.85875,0,0
2018-09-24 1:00,6.1375,1.4875,72.25,4.2,102.91,0,0
2018-09-24 2:00,5.8875,1.8125,75.125,3,102.96,0,0
2018-09-24 3:00,5.1375,1.85,79.375,2.6,103.01125,0,0
2018-09-24 4:00,3.9375,1.65,85.125,1.6,103.05875,0,0
2018-09-24 5:00,3.075,0.9875,86.25,1.6,103.14375,0,0
2018-09-24 6:00,2.45,0.375,86.25,3,103.19875,0,0
2018-09-24 7:00,1.575,-0.3125,87.375,2,103.28125,0,0
2018-09-24 8:00,0.7,-0.9,89.125,3.8,103.37375,1,0
2018-09-24 9:00,1.1125,-0.4,89.625,3.8,103.46,89.875,0
2018-09-24 10:00,3.425,0.9625,84.125,5,103.53375,248,0
2018-09-24 11:00,6.0875,1.1375,70.75,6.8,103.53875,409.875,0
2018-09-24 12:00,8.4625,0.45,57.25,9.0375,103.515,541.25,0
2018-09-24 13:00,9.375,-0.6375,49.625,10.075,103.47,633.25,0
2018-09-24 14:00,10.6375,-0.5375,46,10.275,103.39,675.5,0
2018-09-24 15:00,11.8875,-0.325,43,8.85,103.31875,661.5,0
2018-09-24 16:00,12.7625,-0.45,40.25,7.425,103.23875,591,0
2018-09-24 17:00,13.4375,-0.9875,37,6,103.19125,480,0
2018-09-24 18:00,13.875,-1.075,35.75,4.4,103.14875,330.375,0
2018-09-24 19:00,13.55,0.65,41.375,3.8,103.12625,169.5,0
2018-09-24 20:00,11.8,2.075,51.5,2.8,103.165,33.625,0
2018-09-24 21:00,8.8875,3.2375,68.125,0.8,103.19375,0,0
2018-09-24 22:00,5.825,3.0125,82.25,0,103.17875,0,0
2018-09-24 23:00,5.9,2.85,81,0.2,103.12625,0,0
2018-09-25 0:00,5.275,3.1375,86.125,0.2,103.13,0,0
2018-09-25 1:00,6.9,5.325,89.625,3,103.11375,0,0
2018-09-25 2:00,8.4875,6.5,87.375,5.8,103.07,0,0
2018-09-25 3:00,8.5,6.15,85.25,7.2,103.04625,0,0
2018-09-25 4:00,7.775,5.45,85.25,7.825,102.9875,0,0
2018-09-25 5:00,7.5125,5.1125,84.875,8.6375,102.90875,0,0
2018-09-25 6:00,7.4625,5.0625,84.875,7.2,102.8525,0,0
2018-09-25 7:00,7.2625,4.8875,84.875,6.4,102.80625,0,0
2018-09-25 8:00,7.525,4.775,82.75,7.4125,102.8,0.125,0
2018-09-25 9:00,8.0125,4.4625,78.375,9.2625,102.7875,42.5,0
2018-09-25 10:00,8.7875,4.4375,74.25,9.675,102.7325,94.875,0
2018-09-25 11:00,10.4625,3.3875,61.625,12.9,102.6575,150.125,0
2018-09-25 12:00,11.6,4.2125,60.75,13.7,102.5975,173.25,0.2
2018-09-25 13:00,12.125,5.025,61.875,12.0875,102.4925,258.875,0
2018-09-25 14:00,12.975,6.775,66.25,13.7,102.39,172.5,0
2018-09-25 15:00,12.0875,8.5125,79.125,14.7,102.30375,133.5,1.9
2018-09-25 16:00,10.925,9.2875,89.625,13.3,102.195,95,1.6
2018-09-25 17:00,11.175,9.8125,91.375,11.0875,102.1175,88.875,1
2018-09-25 18:00,11.95,10.6,91.5,9.6625,102.025,66,0.1
2018-09-25 19:00,12.3,10.9375,91.5,7.825,101.96125,41.25,0.4
2018-09-25 20:00,12.5625,11.175,91.5,7.2125,101.88375,6.375,0
2018-09-25 21:00,12.775,11.575,92,6.4,101.795,0,0
2018-09-25 22:00,13.2625,11.875,91.25,5.6,101.7225,0,0
2018-09-25 23:00,13.875,12.425,90.875,6.8,101.60875,0,0
2018-09-26 0:00,14.8625,13.1,89.25,7.0125,101.50375,0,0
2018-09-26 1:00,14.925,13.275,89.75,4.8,101.38375,0,0
2018-09-26 2:00,15.4125,13.675,89.5,4.2,101.2725,0,0
2018-09-26 3:00,15.225,13.5875,90,5.2,101.1625,0,0
2018-09-26 4:00,15.3125,13.775,90.5,3.8,101.095,0,0
2018-09-26 5:00,15.7125,14.25,91,4.8,101.015,0,0
2018-09-26 6:00,16.4,14.9,91,5.4,100.89375,0,0
2018-09-26 7:00,16.975,15.5625,91.25,6.2125,100.76375,0,0
2018-09-26 8:00,17.7125,16.275,91.375,9.4625,100.6925,0,0.1
2018-09-26 9:00,18.45,16.9125,90.75,10.0625,100.64875,9.25,0
2018-09-26 10:00,19.1875,17.25,88.375,15.5,100.61,66.375,0
2018-09-26 11:00,19.8125,18.05,89.5,14.7,100.565,105.875,0
2018-09-26 12:00,20.8,19.1375,90.25,11.6875,100.53375,104.5,0
2018-09-26 13:00,22.6,19.9875,85.25,16.3,100.47875,242,0.1
2018-09-26 14:00,22.4625,19.6375,84,20.1,100.40625,188.375,0
2018-09-26 15:00,22.025,19.8125,87.375,18.1,100.3325,156.625,0
2018-09-26 16:00,21.0875,19.725,92,16.5,100.255,99.875,2.3
2018-09-26 17:00,21.1375,19.975,93.125,16.3,100.16625,104.875,0.1
2018-09-26 18:00,21.125,19.925,93,17.7,100.1525,74.375,0.6
2018-09-26 19:00,21.075,19.825,92.625,16.7,100.145,69,0
2018-09-26 20:00,19.675,18.2625,91.625,16.9,100.27875,3.875,0.9
2018-09-26 21:00,18.4625,17.2,92.25,16.1,100.44,0,0
2018-09-26 22:00,18.0625,16.675,91.625,15.3,100.62,0,0
2018-09-26 23:00,16.3625,13.175,81.5,12.6875,100.86375,0,0
2018-09-27 0:00,14.8,11.45,80.5,4.8,100.99875,0,0
2018-09-27 1:00,13.4125,9.8625,79.125,6.025,101.18375,0,0
2018-09-27 2:00,11.7375,8.6,81.125,5.8,101.3,0,0
2018-09-27 3:00,10.1125,7.75,85.375,4.8,101.37125,0,0
2018-09-27 4:00,8.925,6.8375,86.75,2.4,101.45375,0,0
2018-09-27 5:00,7.35,6.0375,91.375,1.4,101.52625,0,0
2018-09-27 6:00,7.025,5.9,92.5,1.2,101.60375,0,0
2018-09-27 7:00,6.325,5.2,92.625,1.2,101.70125,0,0
2018-09-27 8:00,5.5375,4.55,93.125,0,101.79375,0,0
2018-09-27 9:00,5.55,4.6125,93.625,0.4,101.88875,52.5,0
2018-09-27 10:00,8.9375,7.8875,93.25,0.4,101.9475,226.375,0
2018-09-27 11:00,11.0125,8.1625,82.5,2.4,102.0075,404.125,0
2018-09-27 12:00,12.1875,8.075,75.875,2.6,102.04875,527.5,0
2018-09-27 13:00,13.975,8,67.25,2.8,102.0375,648.75,0
2018-09-27 14:00,14.8,7.75,62.75,2.8,102.0225,652.5,0
2018-09-27 15:00,15.7,7.875,59.75,3.6,102.005,673,0
2018-09-27 16:00,16.15,7.475,56.5,3.6,101.9575,434.5,0
2018-09-27 17:00,16.75,7.05,52.75,1.6,101.9225,418.25,0
2018-09-27 18:00,16.125,7.2,55.5,2,101.87,296.25,0
2018-09-27 19:00,14.725,9.35,70.5,1.2,101.8375,108.5,0
2018-09-27 20:00,12.25,9.65,84.25,0,101.8875,18,0
2018-09-27 21:00,10.1,8.55,90,0,101.885,0,0
2018-09-27 22:00,9.5,8.35,92.5,0,101.8575,0,0
2018-09-27 23:00,9.325,8.25,93,0,101.835,0,0
2018-09-28 0:00,9.4,8.425,93.75,0,101.78,0,0
2018-09-28 1:00,9.75,8.825,94,0.4,101.71,0,0
2018-09-28 2:00,9.725,8.675,93.25,0.4,101.665,0,0
2018-09-28 3:00,10.15,8.925,92.25,2.4,101.6225,0,0
2018-09-28 4:00,11.5,9.475,87.25,4.4,101.62,0,0
2018-09-28 5:00,12.125,9.775,85.5,4.8,101.58,0,0
2018-09-28 6:00,12.45,10.1,85.75,4.8,101.5975,0,0
2018-09-28 7:00,13.05,10.75,86,6.4,101.6125,0,0
2018-09-28 8:00,13.15,11.425,89.25,4,101.6175,0,0.2
2018-09-28 9:00,13.25,11.525,89.25,5.6,101.6225,10.25,0.4
2018-09-28 10:00,13.2,11.6,90,4.8,101.6175,53.5,0
2018-09-28 11:00,15.05,12.375,84.25,7.2,101.61,383.5,0
2018-09-28 12:00,15.45,11.775,78.75,6,101.5675,194.25,0
2018-09-28 13:00,16.175,12.225,77.5,7.2,101.495,357,0
2018-09-28 14:00,17.75,12.45,71.25,8.025,101.4425,654.5,0
2018-09-28 15:00,18.55,12.575,68.25,8,101.365,486.5,0
2018-09-28 16:00,19.35,12.25,63.5,7.625,101.2825,552.25,0
2018-09-28 17:00,19.475,12.825,65.5,6,101.27,288.25,0
2018-09-28 18:00,19.325,12.525,64.75,6,101.2425,231.5,0
2018-09-28 19:00,18.9,12.525,66.5,4.4,101.21,161.25,0
2018-09-28 20:00,15.75,12.775,82.75,0.4,101.19,20.75,0
2018-09-28 21:00,14.05,12.05,87.75,1.6,101.2075,0,0
2018-09-28 22:00,13.65,11.55,87.25,2.8,101.24,0,0
2018-09-28 23:00,14.3,11.875,85.25,8.85,101.23,0,0
2018-09-29 0:00,13.925,11.55,85.75,8.025,101.24,0,0
2018-09-29 1:00,13.35,11.375,88,8,101.22,0,0
2018-09-29 2:00,14.2,11.975,86.5,8.425,101.2525,0,0
2018-09-29 3:00,13.375,11.475,88,8.85,101.325,0,0
2018-09-29 4:00,12.3,10.65,89.5,10.075,101.4475,0,0
2018-09-29 5:00,11.65,9.75,88,11.3,101.56,0,0.2
2018-09-29 6:00,10.25,8.6,89.5,6.825,101.575,0,0.4
2018-09-29 7:00,9.625,8.375,92,3.6,101.635,0,0.2
2018-09-29 8:00,8.8,7.725,93,4,101.715,0.5,0
2018-09-29 9:00,9.225,8.125,93,6,101.765,38.25,0
2018-09-29 10:00,10.2,9.1,93,7.6,101.79,162.5,0
2018-09-29 11:00,11.7,10,89.25,11.3,101.84,317.5,0
2018-09-29 12:00,12.475,9.825,83.75,12.1,101.875,205.25,0
2018-09-29 13:00,13.65,9.55,76.5,12.5,101.8725,601.25,0
2018-09-29 14:00,14.525,9.525,72,9.275,101.83,418.75,0
2018-09-29 15:00,15.525,8.85,64.5,11.7,101.8225,761.75,0
2018-09-29 16:00,15.425,8.55,63.75,8.05,101.7975,453,0
2018-09-29 17:00,14.975,8.475,65,8.825,101.78,285.5,0
2018-09-29 18:00,14.975,8.3,64.25,8.425,101.81,224.75,0
2018-09-29 19:00,14.45,8.25,66.25,6.8,101.8475,117.5,0
2018-09-29 20:00,11.825,7.725,76,2.4,101.9025,13.75,0
2018-09-29 21:00,11,8.15,82.5,1.6,101.9475,0,0
2018-09-29 22:00,9.825,7.875,87.75,0,101.95,0,0
2018-09-29 23:00,10.35,8.45,88,1.2,101.9725,0,0
2018-09-30 0:00,10.525,8.175,85.5,3.2,102.0325,0,0
2018-09-30 1:00,10.4,8.2,86.25,2,102.0825,0,0
2018-09-30 2:00,9.725,7.9,88.5,2,102.1025,0,0
2018-09-30 3:00,8.95,7.775,92.5,0.4,102.115,0,0
2018-09-30 4:00,8.525,7.325,92.25,0.8,102.1425,0,0
2018-09-30 5:00,8.45,7.45,93.25,0.8,102.1575,0,0
2018-09-30 6:00,8.825,7.925,94,2.8,102.1825,0,0
2018-09-30 7:00,7.7,6.8,94,1.2,102.2125,0,0
2018-09-30 8:00,7.575,6.675,94,1.2,102.2675,0.5,0
2018-09-30 9:00,8.525,7.65,94.25,4.4,102.2975,44.5,0
2018-09-30 10:00,9.3,8.4,94.25,6,102.3325,93.25,0.2
2018-09-30 11:00,10,8.875,92.75,6,102.3275,135.5,0
2018-09-30 12:00,11,8.65,85.5,8.025,102.3225,231.75,0
2018-09-30 13:00,11.65,7.725,77,11.3,102.32,257.75,0
2018-09-30 14:00,11.675,7.3,74.5,12.1,102.2875,255.25,0
2018-09-30 15:00,11.05,6.425,73.25,14.1,102.2975,182.75,0
2018-09-30 16:00,10.675,6.525,75.5,10.9,102.2825,128.75,0
2018-09-30 17:00,10.3,6.25,76,12.1,102.2825,111.5,0
2018-09-30 18:00,10.3,6.35,76.5,10.475,102.265,103,0
2018-09-30 19:00,10.025,6.15,76.75,8,102.2575,37.25,0
2018-09-30 20:00,9.4,5.725,77.75,5.6,102.26,9.25,0
2018-09-30 21:00,8.8,5.775,81.25,2.4,102.255,0,0
2018-09-30 22:00,8.7,6,83,2.4,102.265,0,0
2018-09-30 23:00,8.5,6.175,85.5,2.8,102.3025,0,0
2018-10-01 0:00,7.825,6.025,88.5,4,102.3275,0,0.4
2018-10-01 1:00,7.4,6.15,91.5,4,102.3625,0,0.2
2018-10-01 2:00,7.425,6.4,93,4,102.355,0,0
2018-10-01 3:00,7.4,6.35,93,2.8,102.3525,0,0
2018-10-01 4:00,7.4,6.4,93.5,0.4,102.3575,0,0
2018-10-01 5:00,7.3,6.4,94,0.4,102.3875,0,0
2018-10-01 6:00,7.125,6.225,94,0,102.405,0,0
2018-10-01 7:00,7.05,6.15,94,0,102.46,0,0
2018-10-01 8:00,7.1,6.2,94,2,102.5075,0,0
2018-10-01 9:00,6.475,5.575,94,2,102.57,24.75,0
2018-10-01 10:00,7,5.9,92.5,1.6,102.6425,132.75,0
2018-10-01 11:00,8.1,6.175,87.5,2.4,102.6625,279,0
2018-10-01 12:00,10.05,6.05,76.25,2,102.675,508.25,0
2018-10-01 13:00,10.975,5.6,69.5,5.2,102.6775,568,0
2018-10-01 14:00,12.175,5.8,65,3.6,102.69,626.75,0
2018-10-01 15:00,13.35,5.675,59.75,4.4,102.655,628.5,0
2018-10-01 16:00,13.85,4.7,54,4.8,102.6375,575,0
2018-10-01 17:00,13.825,4.125,52,5.2,102.6375,426.5,0
2018-10-01 18:00,13.5,3.775,51.75,3.6,102.6025,303.25,0
2018-10-01 19:00,12.775,4.35,57,1.6,102.5775,129.25,0
2018-10-01 20:00,9.05,5.6,79,0,102.575,19,0
2018-10-01 21:00,6.025,4.325,89,0,102.5975,0,0
2018-10-01 22:00,4.45,3.075,91,0,102.625,0,0
2018-10-01 23:00,3.25,2.075,92,0,102.6375,0,0
2018-10-02 0:00,3,1.875,92.25,0,102.615,0,0
2018-10-02 1:00,4.75,3.725,93,0,102.6,0,0
2018-10-02 2:00,5.3,4.35,93.5,1.6,102.56,0,0
2018-10-02 3:00,6.375,5.125,91.75,2.8,102.505,0,0
2018-10-02 4:00,6.9,4.55,85,2.8,102.5225,0,0
2018-10-02 5:00,6.275,4.2,86.5,2.8,102.4425,0,0
2018-10-02 6:00,6.5,4.525,87,3.2,102.3925,0,0.6
2018-10-02 7:00,6.675,5.125,90,5.2,102.3325,0,0.8
2018-10-02 8:00,6.8,5.425,91,6.4,102.3175,0,1
2018-10-02 9:00,6.7,5.475,91.75,6,102.3,6.25,1.2
2018-10-02 10:00,6.975,5.85,92.5,6,102.235,37,0.8
2018-10-02 11:00,7.4,6.325,93,6.4,102.1725,69.5,0.4
2018-10-02 12:00,8.05,6.95,93,6.4,102.085,97.25,0.2
2018-10-02 13:00,8.7,7.625,93,7.2,102.0025,86,0
2018-10-02 14:00,9.225,8.15,93,8.425,101.8825,88.75,0.4
2018-10-02 15:00,9.3,8.25,93,8.85,101.7825,73.25,0.4
2018-10-02 16:00,9.4,8.375,93,10.1,101.6875,63,0.2
2018-10-02 17:00,9.375,8.3,93,9.7,101.615,56.25,0
2018-10-02 18:00,9.5,8.4,93,7.6,101.55,43.75,0
2018-10-02 19:00,9.4,8.5,94,6.4,101.5325,21.5,0.4
2018-10-02 20:00,9.275,8.375,94,5.6,101.4925,3.25,0.4
2018-10-02 21:00,9.3,8.4,94,4,101.5,0,0
2018-10-02 22:00,9.225,8.45,95,4.4,101.475,0,0
2018-10-02 23:00,9.05,8.2,94.5,3.2,101.4625,0,0
2018-10-03 0:00,8.9,8.2,95,4.8,101.4225,0,0
2018-10-03 1:00,9.025,8.225,95,3.6,101.395,0,0
2018-10-03 2:00,9.15,8.425,95,3.6,101.375,0,0
2018-10-03 3:00,9.3,8.525,95,2.8,101.3725,0,0
2018-10-03 4:00,9.175,8.45,95,3.6,101.3725,0,0
2018-10-03 5:00,8.95,8.175,95,3.2,101.38,0,0
2018-10-03 6:00,8.8,8.1,95,3.6,101.4125,0,0
2018-10-03 7:00,8.8,8,95,4,101.465,0,0
2018-10-03 8:00,8.6,7.85,95,4.8,101.52,0,0.2
2018-10-03 9:00,8.6,7.875,95,4,101.5975,11.5,0
2018-10-03 10:00,8.65,7.9,95,3.6,101.6275,44.25,0
2018-10-03 11:00,9.05,8.275,95,3.6,101.645,86.75,0
2018-10-03 12:00,9.725,9.05,95.75,4.4,101.6875,156.5,0
2018-10-03 13:00,10,9.25,95,4,101.765,143,0
2018-10-03 14:00,10.325,9.15,92.5,2.8,101.735,195,0
2018-10-03 15:00,10.7,9.025,89.5,1.6,101.72,162,0
2018-10-03 16:00,10.975,9,87.75,1.2,101.7125,116,0
2018-10-03 17:00,11.225,9.175,87.25,2.4,101.7175,88.75,0
2018-10-03 18:00,11.275,9.275,87.5,2.4,101.7225,53.5,0
2018-10-03 19:00,11.075,9.15,88,2,101.745,13.75,0
2018-10-03 20:00,10.825,9.3,90.25,0,101.7225,1.75,0
2018-10-03 21:00,10.625,9.35,92,0.4,101.69,0,0
2018-10-03 22:00,10.6,9.2,91.25,2,101.635,0,0
2018-10-03 23:00,10.5,9.275,92,3.6,101.5025,0,0
2018-10-04 0:00,10.7,9.55,92.5,2.4,101.49,0,0
2018-10-04 1:00,10.725,9.625,93,0,101.4575,0,0
2018-10-04 2:00,10.65,9.575,93.25,0,101.415,0,0
2018-10-04 3:00,10.65,9.7,94,2,101.3275,0,0
